recid,givenname,surname,suburb,postcode
02475145,julian,coleman,durham,27713
03864550,michael,beaman,waynesville,28785
04936077,debekah,whitley,albemarle,28001
03466952,kevin,dersham,concord,28025
02968425,loretta,sturk,cary,27511
07436022,joquawn,crews,greensboro,27403
01319045,robert,peacock,newton grove,28366
06690795,quentella,dunlap,winston salem,27105
02634671,evaughan,brafford,greensboro,27455
01609292,linda,raxter,lake toxaway,28747
07180896,tanya,cochran,bailey,27807
05215476,asa,gregory,wilson,27893
02935845,waymon,sutcliff,wilson,27896
02203844,janet,stephens,blanch,27212
01435111,beatrice,conroy,southern pines,28387
00784654,kelly,morenus,midland,28107
06000917,ashley,st john,durham,27713
00765010,henry,griffin,kittrell,27544
02908786,robin,flake,oak ridge,27310
04522038,laura,danner,statesville,28625
06639933,james,davis,salisbury,28147
03100019,barbara,vetter,fuquay varina,27526
02532257,gary,price,waynesville,28785
03315520,audrey,kirk,lexington,27295
06405411,roxie,darby,gastonia,28052
01201145,barbara,house,asheville,28803
01494100,jean,dittrich,morehead city,28557
01950654,robert,queenan,gastonia,28054
07880896,carl,burkhart,brevard,28712
05833928,kellie,simkins,youngsville,27596
01237637,mona,mcconnaughey,goldsboro,27534
06310548,janice,robertson,stoneville,27048
06673338,jennifer,cessna,mebane,27302
06912905,charles,rhodes,crouse,28033
01896170,anthony,chilton,mount airy,27030
01531672,john,smith,grifton,28530
06078838,temeka,graham,charlotte,28214
06332406,kierra,gause,wilmington,28401
04840077,laura,kennedy,huntersville,28078
01424775,tammy,wheeler,zebulon,27597
03902638,nannette,mclee,charlotte,28278
04401347,eleanor,pulley,raleigh,27610
07996772,meka,splitstone,greenville,27858
01571621,paul,regeis,charlotte,28270
02145490,nora,bowman,winston salem,27104
05039366,christopher,kessler,wilmington,28403
06311416,peter,nauta,shallotte,28470
03382377,marcia,commander,winston salem,27101
02791896,beverly,arthur,belmont,28012
05939575,stephanie,peloquin,greenville,27858
06631499,provert,williams,clinton,28328
01112789,nancy,elledge,millers creek,28651
01374925,sharon,murchison,sanford,27330
02744111,brad,bullard,maxton,28364
03752143,mei-chen,chang,willow spring,27592
00473222,elaine,ashmore,durham,27703
02151644,willard,edwards,manson,27553
04366910,felicia,turrentine,durham,27704
07900185,alcee,anderson,raleigh,27604
02239179,juliet,wysinger,fayetteville,28314
06387478,garlene,howard,greenville,27834
00749716,alan,norris,pisgah forest,28768
00816306,kyong,dunn,raleigh,27616
05541430,jeanne,starr,maiden,28650
06671883,corey,mccreery,hertford,27944
03103118,robert,dandrade,statesville,28625
03149779,marlene,scott,charlotte,28217
06662467,elliott,lawson,mooresville,28115
05125650,tiffany,scott,lumberton,28360
07403431,jennifer,puckett,waxhaw,28173
00386018,lorna,peters,morehead city,28557
02817811,sherryl,fitzwater,taylorsville,28681
04739466,david,newcomb,gates,27937
04930713,joann,martin,statesville,28625
02443543,charles,heath,lowell,28098
05488507,janet,phillips,asheville,28805
06333302,ashley,blackwell,wilmington,28403
00303648,p,mcclenny,roanoke rapids,27870
05547439,melissa,mikulski,youngsville,27596
05954779,daniel,stancil,garner,27529
03394323,olynda,walker,midland,28107
03782495,william,houseman,southern pines,28387
08034773,stefani,banks,wilmington,28412
01059184,mary,jurkowski,raleigh,27605
05523997,ashley,mullen,greensboro,27410
01711237,pamela,collins,hertford,27944
01476339,sandy,nesbit,valdese,28690
04010176,betty,bowman,hickory,28601
08137812,michael,ryan,benson,27504
06004258,rachael,mccrea,boomer,28606
04356056,james,chapman,rocky mount,27804
04598446,emily,godsey,wilmington,28411
07797662,natalie,meadows,wilmington,28403
02347202,karen,peterson,burnsville,28714
04338226,cathy,causey,whiteville,28472
05160309,kevin,huntley,concord,28025
05437368,jennifer,howell,raleigh,27613
08090533,denise,riggins,elizabethtown,28337
00455412,mary,cunningham,roxboro,27573
03020890,aaron,smith,hamptonville,27020
04555860,allen,hart,jacksonville,28546
01214801,belinda,nicely,newport,28570
01341340,linda,hickey,salisbury,28147
05605791,april,webb,fuquay varina,27526
03576132,kimberly,cole,denver,28037
08044189,cordero,bowman,rocky point,28457
01851376,cynthia,williams,charlotte,28215
02850802,carol,owens,bakersville,28705
03988712,rikki,vinson,greensboro,27407
00230845,thomas,grindstaff,leicester,28748
04986602,charles,jordan,southern pines,28387
03302482,tammy,rector,newton,28658
03409220,sarah,johnson,asheville,28805
07155937,jorga,johnson,murphy,28906
02211139,roland,perry,durham,27713
02923667,donna,pittman,lumberton,28358
01149693,edward,howell,goldsboro,27530
00681011,charles,washington,chadbourn,28431
00256294,marvin,ammons,fayetteville,28305
06374868,william,davis,leland,28451
00618866,vickie,hilton,concord,28027
05793570,andrew,o'neil,charlotte,28216
02093843,christopher,stevens,westfield,27053
06106790,donald,cline,kings mountain,28086
06065767,andrew,strong,greensboro,27408
05928486,cynthia,hooper,wilmington,28401
06742012,carolyn,watson,high point,27265
02195464,stacy,eggers,boone,28607
00174911,erma,prevette,hamptonville,27020
07925458,mariah,hinson,charlotte,28208
04974822,carl,zimmerman,durham,27713
05502197,lou,middleton,greenville,27834
08133652,kathleen,canny,chapel hill,27514
06566597,christina,hewitt,burlington,27215
04762943,jeffrey,welch,elon,27244
02142276,brenda,walker,franklin,28734
01451026,anita,ward,mooresville,28117
02827625,buster,glosson,charlotte,28210
02851618,james,parker,lexington,27295
06295044,calvin,mcmahan,sylva,28779
05561848,rachel,morris,newton,28658
05308934,khalil,alkaifi,morehead city,28557
06111156,yosef,izmailov,matthews,28105
04402115,anthony,hunt,durham,27701
03479344,caroleigh,varnel,charlotte,28226
05611971,darius,osborne,charlotte,28213
06032610,joshua,chavis,rowland,28383
07284894,heather,monk,wilmington,28403
05368645,tyeisha,pyatt,knightdale,27545
00180141,stephen,scronce,maiden,28650
06630894,michael,webster,bessemer city,28016
02931264,carley,byrd,charlotte,28269
02801748,shenethia,hebert,fayetteville,28301
06479319,john,summerell,concord,28025
00853985,susan,hill,greensboro,27405
06026137,katherine,jurcisin,charlotte,28209
04352231,william,dagenhart,maiden,28650
03529024,joni,keller,hillsborough,27278
01487163,kathryn,stewart,winston salem,27106
05535829,ashley,little,wadesboro,28170
02913320,joyce,griffie,gastonia,28052
05566887,sarah,underhill,hope mills,28348
02109651,polly,mayo,marion,28752
03478123,tammy,allen,pfafftown,27040
00893392,june,moore,high point,27262
01335025,charles,miller,norwood,28128
05609964,james,kelley,asheville,28806
01854463,rickey,hayes,charlotte,28214
00862901,james,tuzenew,richfield,28137
02693777,diana,gambill,locust,28097
04935791,clarissa,caceres,zebulon,27597
02009802,deborah,price,pittsboro,27312
03161351,sarata,williams,charlotte,28212
03757505,vanessa,henry,burgaw,28425
06289366,melissa,mixon,candler,28715
05523246,kelly,lowery,apex,27502
04835457,kathy,cody,trinity,27370
02092192,margaret,canter,todd,28684
03208305,diana,hedrick,winston salem,27107
08140788,charles,mullis,connelly springs,28612
04261547,tereasa,segraves,lagrange,28551
07172793,barbara,vickers,greensboro,27407
06471856,tori,neville,rocky mount,27803
02325493,doris,dailey,black mountain,28711
00873222,kayron,crawford,weaverville,28787
06418228,david,huffman,burlington,27215
05803995,demarcus,ross,winston salem,27101
04311922,sandra,whitley,hiddenite,28636
01602344,tammy,jones,bostic,28018
00952276,mavis,hill,creswell,27928
08221509,lauren,lofurno,lincolnton,28092
05023617,andrew,thomas,raleigh,27606
06706517,elizabeth,naylor,durham,27703
05142849,joseph,orenick,granite falls,28630
04715166,helen,shepherd,concord,28025
01985180,angela,britt,lexington,27295
00586527,debra kay,fox,taylorsville,28681
07492627,thelma,mancil,greenville,27834
05585887,thomas,reid,pikeville,27863
06250860,craig,robinson,charlotte,28208
05140591,james,parrish,plymouth,27962
01729758,thomas,wynn,calabash,28467
06156417,whitney,heavner,chapel hill,27514
05048922,james,metzler,hendersonville,28791
03298003,sunday,joyce,pinnacle,27043
04308149,karen,horton,zebulon,27597
04564520,bettye,montgomery,dobson,27017
02621070,ernest,mayo,bayboro,28515
04881111,geraldine,guwang,sanford,27332
05375565,lorenzo,battle,greenville,27858
03607401,julie,davis,raleigh,27604
05850795,darrin,register,wilmington,28403
02785433,donna,forrest,advance,27006
07887632,sharonda,cutchin,sharpsburg,27878
04360573,jesseca,bryant,fletcher,28732
00946217,carolyn,mayfield,wendell,27591
04015830,douglas,neptun,pittsboro,27312
05797696,robert,gray,lake lure,28746
03833504,mary jane,silverthorne,washington,27889
00153082,ernestine,mcgugan,lumberton,28358
06567459,nicholas,martin,gastonia,28052
02242414,leslie,bland,columbus,28722
02815241,sidney,burch,charlotte,28213
05035989,sarah,licandro,roanoke rapids,27870
05518263,christina,lunde,louisburg,27549
03252117,kimberly,groendal,eden,27288
07615664,kelly,novoselich,matthews,28104
05752950,charles,gallion,reidsville,27320
05671608,lynette,smith,stanley,28164
00767626,ricky,guy,elk park,28622
03603689,matthew,ansley,charlotte,28216
01847392,lisa,carraway,wilmington,28401
01507224,sheila,wall,greensboro,27405
06945186,james,harvell,newport,28570
06020419,alexis,morrison,raleigh,27612
02033019,vicky,shaver,albemarle,28001
04667368,carol,knueppel,granite falls,28630
07093680,windy,morrow,wake forest,27587
01892637,mary,almond,durham,27712
04245012,tracy,ginder,locust,28097
02455956,william,kanupp,hickory,28601
07839522,nicole,faniola-hedden,wake forest,27587
05114912,david,phillips,marble,28905
04101852,joseph,casper,elizabeth city,27909
03241996,patricia,swaby davis,charlotte,28227
05152865,julianne,andrews,raleigh,27608
03223895,natasha,cromartie,fairmont,28340
06421950,julie,evans,durham,27705
01265085,taliza,nelms,jacksonville,28540
04916384,veronica,hamilton,carrboro,27510
06169334,summer,barnes,havelock,28532
02997202,eugene,decarlo,raleigh,27616
08151634,martrice,askew,durham,27703
00544199,charles,harriss,greensboro,27455
02285063,raymond,bossert,calabash,28467
03779394,william,harrison,cooleemee,27014
04757789,cynthia,valdez,kernersville,27284
07885945,travis,omasta,pembroke,28372
06896514,sara,aldridge,charlotte,28204
02277128,pamela,murry,lewiston woodville,27849
07590477,janet,fryor,wake forest,27587
03775046,jessica,stackhouse,concord,28025
03663491,randy,dowell,north wilkesboro,28659
01237990,jennifer,carroll,bladenboro,28320
07253845,robert,hutchinson,corapeake,27926
08069747,sarah,phillips,raleigh,27608
02195651,gary,miron,asheboro,27203
04420155,amy,martin,fayetteville,28314
07755185,douglas,nunnery,sandy ridge,27046
01805628,cynthia,ercolani,brevard,28712
06731390,rhonda,welton,angier,27501
04783620,susan,nee,cary,27519
00792978,brenda,sigman,hickory,28602
05075644,nancy,hernandez,boonville,27011
06243140,jeffrey,stinson,wilmington,28409
01825500,carol,stigall,advance,27006
02206533,louise,little,locust,28097
02419692,john,gilroy,raleigh,27615
03119367,beth,huey,sanford,27330
07655674,nicholas,sorensen,manteo,27954
04844427,matthew,mills,rocky mount,27801
02560174,emma,mccallum,durham,27705
03535512,samantha,fairchild,hays,28635
03285769,larry,benton,hickory,28602
05475811,mark,williams,durham,27705
03921082,austin,koenen,durham,27701
06771398,scott,hardeman,cornelius,28031
01314227,floura,anderson,bunn,27508
05752418,revonda,jessup,huntersville,28078
07193237,justin,brayall,kinston,28504
04530886,detricia,knight,winston salem,27106
04661411,regina,witherspoon,kinston,28501
06595190,shannon,goyda,greensboro,27403
02995277,heonukwu,kelubia,high point,27260
06998435,maurice,wells,winston salem,27107
01110370,carol,haywood,fountain,27829
02738345,ileno,zona,charlotte,28226
04508211,richard,mcgraw,mt pleasant,28124
04019896,shaun,keese,reidsville,27320
00893953,erik,cleveland,mocksville,27028
07037136,michelle,larking,seven lakes,27376
02840926,jerry,adkins,sandy ridge,27046
03042937,frankie,lee,willow spring,27592
07215489,timothy,bragg,smithfield,27577
01974505,john,lamb,shelby,28150
07597901,christopher,gillaspie,durham,27707
07060787,teddy,patrick,raleigh,27612
02604924,frederick,smith,raleigh,27610
07213786,vandalere,brothers,goldsboro,27530
04207598,lauren,lanier,lexington,27292
00158220,james,tew,roanoke rapids,27870
04448678,maggie,farrington,chapel hill,27516
06875271,anthony,palomillo,cary,27519
01451923,betty,bovender,winston-salem,27107
06392154,marquel,davis,kinston,28504
08190931,jane,miller,greenville,27834
05992540,tabitha,flythe,camden,27921
00261428,clara,sharpe,oak ridge,27310
03554076,janice,dale,charlotte,28277
02893671,amy,loisel,cary,27519
07776698,michelle,ebersole,raleigh,27607
05577088,reimark,neidermeier,mount holly,28120
03632537,christine,allen,spring lake,28390
00811882,linda,lyons,morrisville,27560
03097917,james,torrence,china grove,28023
02178745,dwayne,buie,denton,27239
01427476,beth,meadows,salisbury,28144
01571243,manuel,hairston,greenville,27834
07959062,charnell,ward,sanford,27330
05541787,steven,jamison,hendersonville,28792
05315602,bruce,barbee,charlotte,28212
02949786,linda,hepler,trinity,27370
05791918,geraldine,baker,clayton,27520
06352232,syed,mehdi,raleigh,27613
03876622,elizabeth,crider,salisbury,28146
04074213,annmarie,johnston,coats,27521
01880820,christy,goins,greensboro,27405
06152003,tina,mitchell,lexington,27292
02111434,carolyn,emory,creedmoor,27522
05302909,kathryn,merriam,charlotte,28277
06141001,melissa,brown,high point,27265
01122925,anna,yeargin,robbins,27325
00012512,haywood,williams,garner,27529
04301811,mary,boatwright,millers creek,28651
05954441,justin,baker,willow springs,27592
04780715,david,steagall,salisbury,28146
06482855,allen,price,charlotte,28215
05224991,diane,colbert,kill devil hills,27948
03981770,patricia,rosencrantz,oriental,28571
06112051,maha,abdallah,charlotte,28270
01973667,michael,nelson,monroe,28110
05622689,bonnie,vawter,monroe,28110
03318380,lawrence,anthony,kings mountain,28086
02474765,pamela,sullivan,rocky point,28457
06591660,katie,barnhardt,taylorsville,28681
02554140,jerry,hoke,sherrills ford,28673
01300046,bobby,elledge,north wilkesboro,28659
06214412,jeffrey,saltzman,waxhaw,28173
03943778,michael,hubbard,clayton,27527
00906187,kathy,phillips,lumberton,28358
06644880,joshua,cress,concord,28025
06376115,virginia,watson,harrellsville,27942
02678534,karrie,brenneman,apex,27539
00859115,etta,johnson,hope mills,28348
00402121,francis,williams,clarendon,28432
02137888,dwayne,dover,shelby,28150
00306823,bettie,loftin,ayden,28513
04348402,timothy,o'neal,midland,28107
04012173,candice,osborne,boone,28607
03605316,lashawna,whitfield,durham,27712
01581998,robert,fenton,charlotte,28227
06216909,ricky,daye,durham,27703
01525351,andre,reid,raleigh,27610
04772222,glenn,moore,lenoir,28645
04365552,katherine,kerr,charlotte,28213
06283718,william,husband,asheboro,27205
04707651,ronald,johnson,scotland neck,27874
01502449,joseph,hargrove,graham,27253
00906155,patricia,hurley,new bern,28562
07648255,maggie,sousa,denver,28037
08001443,natalie,drummond,powells point,27966
01032192,judith,donaldson,clyde,28721
03353707,alice,voves,flat rock,28731
02683055,linwood,potter,wilson,27896
02532766,arnold,morton,pleasant garden,27313
05631958,jalishia,perez-diaz,fayetteville,28304
00469623,billy,miller,hiddenite,28636
00247291,bernice,hinkle,advance,27006
04931745,daniel,crockett,charlotte,28269
07266285,chad,lepisto,wake forest,27587
05000340,ana,almaguer,knightdale,27545
04901496,philip,jenkins,charlotte,28277
04593736,stephen,brown,black mountain,28711
05304933,kathleen,peck,havelock,28532
05554298,kimberley,rimmer,morrisville,27560
05171891,melanie,hughes,raleigh,27606
08084976,joel,skillern,durham,27704
01069728,page,morgan,shelby,28150
05137317,laura,labelle,sapphire,28774
02872435,daphne,cullom,washington,27889
05845172,edward,dignam,raleigh,27614
04047952,robert,jones,alexander,28701
04331525,kyle,stubley,apex,27502
07814362,tashonna,farmer,raleigh,27601
07344170,jennifer,mccart,newport,28570
04723033,christopher,handy,elon,27244
04796227,christopher,sabo,mooresville,28115
00233200,roger,edwards,roaring river,28669
06590283,ronnie,patterson,monroe,28112
03317324,kevin,gaillard,charlotte,28273
06177874,sarah,gilliam,edenton,27932
07899632,stephen,boul,wilmington,28411
04824612,penny,thomas,lexington,27295
07843278,yevgeniya,coston,waxhaw,28173
03135462,brent,ford,valdese,28690
05730459,agustin,baltazar,wilmington,28412
02704613,charles,ferzli,raleigh,27606
03746716,steven,rackley,burgaw,28425
08092413,robert,gager,monroe,28110
04392836,blythe,gridley,winston salem,27104
05562479,danny,ricks,rocky mount,27801
02543468,susan,johnson,charlotte,28211
04518607,emily,fuemmeler,durham,27701
05127781,robert,bennett,rocky point,28457
08100242,tiffany,overton,charlotte,28212
02760957,tamatha,barham,beaufort,28516
01998603,kevin,murphy,high point,27262
00842445,ronald,parker,hurdle mills,27541
04929794,erin,gorman,corolla,27927
04608123,monica,tyson,raleigh,27604
02530421,jeffery,frierson,durham,27701
07850837,david,dandrea,jacksonville,28540
05366152,jessica,houston,holly ridge,28445
03198651,frank,sipes,fayetteville,28306
06845429,salita,gleason,boiling spring lakes,28461
01502943,donald,burley,sanford,27332
01745032,carolyn,hogsed,marble,28905
02788064,marshall,boyette,dudley,28333
01026227,donald,covington,rockingham,28379
02205364,madgeline,artis,wilson,27893
01099748,donald,french,salisbury,28146
04920532,richard,harris,winston salem,27106
02114882,james,brady,clayton,27520
07392263,andrew,palladino,hickory,28601
01508240,agnes,blumenstein,asheville,28805
00155620,angus,turner,clayton,27520
06293015,maurice,butler,warsaw,28398
06440711,june,savage,hampstead,28443
02033167,marty,matlock,china grove,28023
01258814,george,pless,salisbury,28146
01660031,vicki,singer,harrisburg,28075
06326236,stephanie,ponce,raleigh,27603
00905520,james,larocco,graham,27253
03786972,pamela,ammons,cary,27511
01525871,nancy,hilmer,pinehurst,28374
08169952,ashlee,sabins,boone,28607
03247844,james,lockhart,charlotte,28212
02144468,martha,prevatte,lumberton,28360
04353146,angela,woods,winston salem,27101
03429354,owen,schoonmaker,greensboro,27455
00534167,charlotte,buser,high point,27263
00482638,jean,white,marshall,28753
02880070,arthur,crenshaw,asheville,28806
01254390,angela,strickland,bladenboro,28320
06642005,brandon,perkins,hendersonville,28792
03345801,joyce,karbas,youngsville,27596
07535131,andrew,zellmer,carrboro,27510
01821984,angela,chalmers,havelock,28532
01553314,wendy,murphy,elon,27244
02046037,beverly,davis,franklinton,27525
03262527,miranda,dickens,boone,28608
02343944,prescilla,mccleave,shelby,28152
05146202,megan,thompson,wilmington,28403
04772452,terri,helms,candler,28715
04707402,shelli,allen,otto,28763
05335266,daniel,thornhill,south mills,27976
01080811,barbara,benfield,charlotte,28215
02613244,randall,birth,raleigh,27612
03893663,margaret,hamilton,charlotte,28270
03373236,ronnie,sheets,statesville,28677
07409347,dayva,johnson,charlotte,28212
08039392,lakyn,hufhand,charlotte,28205
00154432,earlene,farmer,rocky mount,27803
06213998,stephen,moore,china grove,28023
01166470,winnie,suggs,farmville,27828
05287881,verna,cogar,clayton,27520
02550752,janice,prosise,black mountain,28711
04713404,drew,pearson,rocky mount,27803
06727277,jan,beresford,raleigh,27614
08095728,kelly,brown,richfield,28137
03207908,brian,farmer,rutherford college,28671
03541133,ellen,ethington,raleigh,27604
02130623,melanie,pate,dunn,28334
03740053,michael,graves,lewisville,27023
07019991,scott,anderson,asheville,28806
02125885,kathleen,thomas,raleigh,27614
06075703,kirby,edmonds,grifton,28530
00704756,ronald,embler,thomasville,27360
05386312,david,kinton,durham,27705
07445056,nathan,terrell,newport,28570
04317487,beverlee,gibson,greensboro,27405
07344922,brandi,harris,morganton,28655
04945822,ryan,smigiel,charlotte,28209
01490856,darren,ball,sophia,27350
07754885,candace,gregory,statesville,28677
06162786,scott,walker,denver,28037
05704335,izean,chestnut,hertford,27944
01401503,patrick,dorsey,elm city,27822
00055216,pattie,hill,raleigh,27609
01715409,julia,carpenter,raleigh,27615
06012009,jessica,bass,jacksonville,28540
05425266,john,bridgeman,raleigh,27614
02741604,jerry,haynes,shelby,28152
00986023,kathryn,beatty,spruce pine,28777
05486976,agnieszka,ramsay,fayetteville,28311
06548843,keith,mellin,cary,27513
05266136,lindsay,burton,winterville,28590
04453704,tangela,butcher,siler city,27344
03908985,lucas,mckay,raleigh,27615
05665098,darius,moose,salisbury,28144
07299898,patricia,perduk,wilmington,28412
06332861,catrena,kivett,wadesboro,28170
03973268,laquitta,kornegay,clayton,27520
01931382,frank,smith,newport,28570
02896259,elizabeth,fox,wilmington,28409
06965780,phenious,black,zebulon,27597
03957021,jeffrey,cyr,clayton,27527
02469172,jutta,emory,newport,28570
01654290,diana,beddow,selma,27576
00556505,zeno,painter,apex,27523
01479919,joan,beam,winston salem,27106
07830839,kelly,ottaway,wilmington,28403
05689314,john,swindell,wilson,27893
00580581,roberta,cressel,winston-salem,27107
01245603,janice,southards,thomasville,27360
06323269,jennifer,lambert,ayden,28513
02397832,william,bussard,harrisburg,28075
00310329,claude,holden,lake toxaway,28747
02055678,elizabeth,klein,concord,28027
07977507,charles,heine,arden,28704
00679506,dianne,carpenter,sherrills ford,28673
01073199,william,dorris,charlotte,28209
05418311,etha,walker,greensboro,27405
06499626,nancy,robinson,apex,27539
07419651,madison,kimbro,chapel hill,27517
05933705,charles,powers,winston salem,27106
07515765,anita,pulaski,mocksville,27028
01266339,linda,allan,fayetteville,28304
03918273,joseph,underwood,hillsborough,27278
05369561,joshua,green,pinnacle,27043
04336781,michael,gastellum,fayetteville,28312
00380976,brenda,lankford,westfield,27053
05162138,carl,buford,charlotte,28205
01885362,timothy,patterson,gastonia,28056
04512228,jennifer,johnson,new bern,28562
02034236,debra,adkins,princeville,27886
03557957,bessie,nixon,wilmington,28411
06071282,kathryn,englander,fuquay varina,27526
07322360,jordan,mcalexander,kernersville,27284
05633074,zelda,ellis,hickory,28601
00384259,virginia,blevins,jefferson,28640
07121739,rosalind,brooks,wilmington,28403
02661046,steven,gore,iron station,28080
04204718,linda,stansell,cary,27513
00629721,margaret,lynn,charlotte,28213
08150785,jacob,green,gastonia,28054
03987556,zubair,maya,cary,27513
02901539,nancy,sabogal,charlotte,28217
03549751,maurice,lennon,clarkton,28433
04286742,frances,paysinger,charlotte,28211
03817824,fran,kelly,wake forest,27587
04733528,tamika,ferguson,charlotte,28212
07605375,jason,scott,charlotte,28277
05856401,sarah,reed,wilson,27896
01450031,terry,holmes,gastonia,28052
00284624,sylvia,garner,elizabethtown,28337
06136691,sarah,dean,monroe,28110
03271528,brenda,waters,greensboro,27406
04261596,summer,mclaughlin,raeford,28376
02665063,brian,smith,charlotte,28210
05964521,daniel,case,charlotte,28270
08039159,franklin,meaders,charlotte,28216
05129851,lisa,lassiter,durham,27713
06779130,dane,giannini,charlotte,28202
04149510,robert,blackmon,gastonia,28056
00019085,dayle,mcgilvary,winston salem,27104
01592218,cynthia,clark,canton,28716
07321337,adeleen,martinez,charlotte,28262
03252467,carrie,hardy,scotland neck,27874
03729532,wayne,moore,zebulon,27597
06386567,ramona,ramseur,advance,27006
04127183,lyle,chandler,raleigh,27603
06319945,tamika,houston,marshville,28103
00180152,kenneth,shaw,maiden,28650
02493300,tony,mcclain,selma,27576
02008417,orian,carter,blowing rock,28605
03881691,james,hainor,mooresville,28115
04086631,ashley,blake,charlotte,28210
05975219,donjuan,clark,durham,27705
06629982,amiee,yates,apex,27539
04098972,david,terman,lake toxaway,28747
07214400,richard,williams,statesville,28677
03211637,julianna,gessler,hendersonville,28792
08167229,tychyna,booth,spring lake,28390
07505186,troy,section,fayetteville,28303
06218534,susan,tashjian,indian trail,28079
02356494,manfred,schmidt,goldsboro,27530
08129256,terrel,ferguson,greensboro,27411
00327604,gerald,watkins,wilmington,28409
04826802,vanessa,whitted,wilmington,28401
00274085,patricia,dove,hope mills,28348
07350568,hien,nguyen,wilmington,28412
04872312,lindsey,lowe,richfield,28137
01010748,lula,credle,washington,27889
07105550,deann,carlson,brevard,28712
00361437,katherine,twine,tyner,27980
04366971,john,ellis,raleigh,27605
06726879,candice,royall,salisbury,28144
03851757,anne,thomas,monroe,28110
03274759,lee,venable,raleigh,27615
07969837,dominik,cherry,greensboro,27405
06579585,noelle,smith,winterville,28590
01123999,marla,myers,advance,27006
07309546,casey,corn,sophia,27350
03533530,craig,dubisky,raleigh,27603
04277974,kevin,carter,fort bragg,28310
00220035,marsha,childers,charlotte,28277
04784491,elizabeth,vaughan,charlotte,28210
04280537,april,davis,raleigh,27616
02188263,percy,glenn,asheboro,27203
06550796,maggie,stevens,nebo,28761
00989990,jesse,brickhouse,dudley,28333
03667225,alaini,oxouzidis,hubert,28539
01766391,vivian,gurley,lenoir,28645
03727292,julie,bristow,morganton,28655
02468991,dave,mitchell,rocky mount,27801
03315563,charity,price,washington,27889
01608804,paul,fehrenbacher,washington,27889
05248105,philip,ruggiero,charlotte,28277
03035727,larry,rowland,lumberton,28360
07848307,jerry,frascona,monroe,28110
01540691,james,asbill,kinston,28504
06346396,alison,hydrick,mebane,27302
01626645,kelly,mcduffie,archdale,27263
05932923,emily,reynolds,charlotte,28210
00517278,stevenson,weeks,beaufort,28516
05379236,amanda,price,claremont,28610
01087293,john,peck,swansboro,28584
00100017,martha,helms,charlotte,28227
03057221,laura,murphy,raleigh,27615
00190203,shirley,rachide,jacksonville,28546
02559706,lori,wilson,sims,27880
03672856,wilma,henderson,hendersonville,28739
03571244,carolyn,adams,bahama,27503
04050498,samuel,piner,morehead city,28557
05923203,mi,han,greensboro,27412
01067943,anne,alexander,charlotte,28269
06038928,jeff,rankins,durham,27713
05538095,martine,myers,beaufort,28516
03484776,joseph,woodard,macclesfield,27852
07206547,george,riddick,durham,27705
00603397,joseph,edwards,dunn,28334
07777937,michaelle,creighton,elizabeth city,27909
01922501,roswell,miller,hendersonville,28739
01747934,timothy,arey,concord,28025
08050182,gabrielle,hester,greensboro,27407
02009639,shuler,peele,gibson,28343
04026543,broderick,brown,raleigh,27616
02245142,patricia,sprouse,fairview,28730
07036634,wade,moore,mcleansville,27301
05702222,michelle,allen,carrboro,27510
01564000,carla,stoddard,raleigh,27606
01828688,matthew,duncan,vale,28168
04349634,mario,stratta,southern pines,28387
07078999,jacob,bradshaw,hobbsville,27946
02523924,hersey,crawford,charlotte,28273
00921390,wayne,crisp,tarboro,27886
02402449,catherine,weisbecker,chapel hill,27516
01704506,stasia,march,siler city,27344
04335969,sylvia,matthews,wilson,27893
03538816,justin,helton,hickory,28601
01967824,tamela,aman,charlotte,28209
02877189,deborah,johnson,smithfield,27577
03581684,candy,dixon,rockwell,28138
01221747,billy,lovelace,lincolnton,28092
03576412,joel,mckinzey,chapel hill,27517
03109707,patricia,shotwell,lillington,27546
06048402,ruth,bowers,raleigh,27612
07368945,charles,mcdonald,fayetteville,28301
04533352,virginia,whiting,whispering pines,28327
06483638,amanda,lowe,greensboro,27407
05978866,patrisha,aanensen,concord,28025
01931719,marshall,teachey,rose hill,28458
05256077,janessa,boomer,raleigh,27604
06197225,michael,blankenship,asheville,28805
02293199,kristine,dormagen,rocky mount,27804
00761324,blanche,carmon,wilmington,28405
06454097,aaron,pettit,apex,27502
00904094,jeanette,wesner,elizabeth city,27909
03629199,kimberly,hodge,fuquay varina,27526
01524121,jacqueline,jones,knightdale,27545
03993340,winfred,scott,concord,28027
02224484,kathy,carter,raleigh,27614
06101188,crystal,church,hiddenite,28636
07751887,valerie,barnes,pfafftown,27040
00879037,sharon,singer,hillsborough,27278
01824692,tina,marshall,fayetteville,28304
00928353,bruce,carney,efland,27243
04406172,giraud,campbell,west jefferson,28694
02400836,joyce,peters,jacksonville,28540
05406786,demarais,parker,winston salem,27101
04855548,mary,difulvio,sherrills ford,28673
01427331,victoria,norris,whiteville,28472
05306265,kelsey,hullette,winston-salem,27107
00358485,curby,bolick,claremont,28610
06242989,jessica,cerame,clayton,27520
01206423,sharon,sawyer,sanford,27330
03866012,wanda,hines,tarboro,27886
07283612,james,allison,statesville,28677
05840344,johann,ciboth,pikeville,27863
07186865,jordon,whaley,chinquapin,28521
03839364,vickie,neal,mocksville,27028
05518615,sharon,finger,burlington,27215
07952075,alexander,gordon,winston salem,27104
